ticker,n_rows,first_date,last_date,n_years,med_dollar_vol_recent252,med_dollar_vol_full,max_gap_days,error
IGI,2707,2009-07-01,2020-04-01,10.75,468385.4965209961,629089.9885177615,5,
IGIB,3389,2007-01-11,2020-07-02,13.47,55507315.58151245,24816807.160949707,5,
IGLB,2630,2009-12-09,2020-07-02,10.56,13680976.53388977,3808812.0162963867,6,
IGM,4845,2001-03-19,2020-07-02,19.29,9359970.050048828,2394328.0517578125,7,
IGMS,136,2019-09-18,2020-04-01,0.54,3993593.083381653,3993593.083381653,4,
IGOV,2870,2009-01-30,2020-07-02,11.42,6059636.954116821,2964503.0738830566,5,
IGR,4118,2004-02-25,2020-07-02,16.35,2429277.9723882675,2749679.9436092377,5,
IGRO,1034,2016-05-19,2020-07-02,4.12,318993.0004119873,195767.00019836426,5,
IGSB,3393,2007-01-11,2020-07-02,13.47,74029382.09762573,42404180.61828613,5,
IGT,7619,1990-03-26,2020-06-19,30.23,23574036.280298233,36320211.92264557,7,
IGV,4764,2001-07-17,2020-07-02,18.96,150131221.09985352,5184903.94077301,7,
IHC,9649,1982-03-29,2020-07-02,38.26,325116.0009384155,34213.79899978638,7,
IHD,2302,2011-04-28,2020-06-19,9.14,468104.00524139404,674068.0081367493,5,
IHDG,1385,2015-01-02,2020-07-02,5.5,3015424.973678589,2055639.0054702759,4,
IHF,3565,2006-05-05,2020-07-02,14.16,8339107.509613037,3809742.0959472656,5,
IHG,4338,2003-04-10,2020-07-02,17.23,11721577.346420288,3609388.780593872,5,
IHI,3565,2006-05-05,2020-07-02,14.16,49648722.0451355,5252625.972747803,5,
IHIT,897,2016-11-23,2020-06-19,3.57,469264.9956703186,443465.99349975586,4,
IHRT,191,2019-07-01,2020-04-01,0.75,4574042.232131958,4574042.232131958,4,
IHT,11946,1973-02-21,2020-07-02,47.36,1675.9999632835388,2592.0000553131104,7,
IHTA,651,2017-11-30,2020-07-02,2.59,169364.00241851807,168215.9950256348,4,
IHY,1385,2015-01-02,2020-07-02,5.5,421523.9911079407,539460.9966278076,4,
IID,3215,2007-09-26,2020-07-02,12.77,163283.99753570557,265247.99423217773,5,
IIF,6639,1994-02-18,2020-07-02,26.37,828982.506942749,1201725.0,7,
IIGD,343,2018-09-17,2020-07-02,1.79,174096.49953842163,146024.995803833,18,
III,3372,2007-02-12,2020-07-02,13.39,179222.99764156342,187658.00312757492,5,
IIIN,7128,1992-03-17,2020-07-02,28.29,1498115.0483131409,495051.012802124,7,
IIM,6893,1993-02-19,2020-07-02,27.36,1443909.0106964111,536868.75,7,
IIN,11949,1973-02-21,2020-07-02,47.36,1359873.477268219,,5,
IIPR,901,2016-12-01,2020-07-02,3.58,34876705.08003235,8107605.934143066,4,
IIVI,8254,1987-10-02,2020-07-02,32.75,45668117.750930786,1689273.0121612549,7,
IJAN,127,2020-01-02,2020-07-02,0.5,136268.9947128296,136268.9947128296,4,
IJH,1385,2015-01-02,2020-07-02,5.5,203560808.12835693,186832279.26635742,4,
IJJ,5006,2000-07-28,2020-07-02,19.93,14348755.319213867,9558792.39692688,7,
IJK,5014,2000-07-28,2020-07-02,19.93,16777159.405517576,12620236.17401123,7,
IJR,5057,2000-05-26,2020-07-02,20.1,282953237.1360779,78728279.31976318,7,
IJS,5002,2000-07-28,2020-07-02,19.93,25353209.13848877,10226760.102844238,8,
IJT,4997,2000-07-28,2020-06-19,19.89,14706008.05053711,10490259.645080568,7,
IJUL,255,2019-07-01,2020-07-02,1.0,262393.0013656616,262625.9983062744,4,
IKNX,6599,1994-04-05,2020-07-02,26.24,6205.499839782715,1592.0000076293945,7,
ILF,4655,2001-10-26,2020-06-19,18.65,31810476.75819397,30489344.537544258,6,
ILMN,5014,2000-07-28,2020-07-02,19.93,305344838.9755249,66371021.192741394,7,
ILPT,558,2018-01-12,2020-04-01,2.22,6705593.918609619,5691976.41992569,4,
ILTB,2522,2009-12-09,2020-06-19,10.53,2197147.952270508,784102.5199890137,12,
IMAB,116,2020-01-17,2020-07-02,0.46,847093.4821605682,847093.4821605682,4,
IMAC,350,2019-02-13,2020-07-02,1.38,82848.00231456757,69549.99933242798,4,
IMAX,6563,1994-06-10,2020-07-02,26.06,7938514.305067064,4510800.0,7,
IMBI,7297,1991-07-03,2020-06-19,28.96,264000.0,1028000.0,7,
IMGN,7711,1989-11-17,2020-07-02,30.62,7746060.556650162,1475280.0260543823,7,
IMH,6196,1995-11-21,2020-07-02,24.61,90133.00198316574,433615.4953479767,7,
IMKTA,8261,1987-09-22,2020-07-02,32.78,3448031.378936767,449362.5,7,
IMLP,1875,2013-01-04,2020-07-02,7.49,6269.500017166138,101484.00192260742,6,
IMMP,1373,2015-01-02,2020-07-02,5.5,116029.00133728984,99918.00234317778,6,
IMMR,5192,1999-11-12,2020-07-02,20.64,1573204.022884369,1222252.03871727,7,
IMMU,9085,1984-04-12,2020-07-02,36.22,34920917.39501953,937143.0094242096,7,
IMO,10162,1980-03-17,2020-07-02,40.29,8396942.180252075,3006146.8625307083,7,
IMOM,1041,2015-12-23,2020-07-02,4.53,90169.5013999939,65934.00020599365,22,
IMOS,4216,2003-07-03,2020-04-01,16.75,252067.5087928772,1463237.5331401825,5,
IMRN,708,2017-06-09,2020-04-01,2.81,27919.99981403351,28230.000257492065,4,
IMTE,610,2017-08-07,2020-07-02,2.9,22927.50015258789,30238.449835777283,47,
IMTM,1212,2015-01-29,2020-07-02,5.42,1199079.0046691895,416600.9956359863,14,
IMUX,1555,2014-04-17,2020-06-19,6.17,260663.99626731873,726000.0,4,
IMV,2701,2009-10-09,2020-07-02,10.73,103261.49978637695,0.0,5,
IMVT,221,2019-06-21,2020-07-02,1.03,1726654.842222214,1726654.842222214,18,
IMXI,760,2017-03-27,2020-04-01,3.01,1885232.445716858,508416.2447452545,4,
INBK,4464,2006-04-05,2023-12-28,17.73,845360.4739189148,261351.99623107916,5,
INBKL,866,2016-10-21,2020-04-01,3.44,5161.999893188477,10347.800064086914,4,
INBKZ,1143,2019-06-17,2023-12-28,4.53,31537.5,23040.000915527344,4,
INCO,3117,2011-08-10,2023-12-28,12.38,403658.5090637207,287975.98571777344,5,
INCY,7591,1993-11-04,2023-12-28,30.15,98889196.02203369,17617908.354187008,7,
INDA,2995,2012-02-03,2023-12-28,11.9,100869594.77901459,85805326.54800415,5,
INDB,9483,1986-05-14,2023-12-28,37.62,12228527.681350706,913716.0186767577,7,
INDO,1013,2019-12-19,2023-12-28,4.02,316707.49611854553,184260.00237464905,4,
INDS,1417,2018-05-14,2023-12-28,5.62,886872.4498577118,751941.8654594421,4,
INDY,3549,2009-11-20,2023-12-28,14.1,2532395.048904419,3106009.880065918,5,
INFI,5014,2000-07-28,2020-07-02,19.93,107521.49839699268,370337.0014667511,7,
INFN,4170,2007-06-07,2023-12-28,16.56,10832877.20477581,11426854.63283062,5,
INFO,1521,2014-06-19,2020-07-02,6.04,129195578.94134521,69043202.27050781,4,
INFR,1048,2016-12-30,2023-12-28,6.99,2418.600082397461,16781.9995880127,900,
INFU,4029,2007-12-27,2023-12-28,16.0,367212.0090484619,67725.00300407411,5,
INFY,6242,1999-03-11,2023-12-28,24.8,125233566.02869034,73489867.6574707,7,
ING,7457,1994-05-18,2023-12-28,29.61,36421394.34914589,19285216.067123413,7,
INGN,2485,2014-02-14,2023-12-28,9.87,2242216.471195221,8268338.208389282,4,
INGR,6554,1997-12-11,2023-12-28,26.05,31577991.288757324,23198362.19882965,7,
INKM,2938,2012-04-26,2023-12-28,11.67,122720.00122070312,199600.00095367432,5,
INMB,1235,2019-02-04,2023-12-28,4.9,321998.99084568024,453136.0038757324,4,
INMD,6017,1992-10-08,2023-12-28,31.22,40292679.59537506,82867.20329284668,2513,
INN,2356,2011-02-09,2020-06-19,9.36,8307004.368972779,5429290.620207787,5,
INO,6305,1998-12-08,2023-12-28,25.05,2974298.902603984,573600.0,7,
INOD,7652,1993-08-10,2023-12-28,30.38,2857207.5505256653,80300.99959373474,7,
INOV,1348,2015-02-12,2020-06-19,5.35,7353010.803604126,7076356.090736389,4,
INPX,2869,2012-08-03,2023-12-28,11.4,618504.2005464431,175733.99047851562,5,
INS,8328,1987-01-02,2020-07-02,33.5,2686198.924446106,7175.0,7,
INSE,1332,2014-12-16,2020-04-01,5.29,75329.00214195251,44347.501850128174,4,
INSG,5814,2000-11-16,2023-12-28,23.11,380191.9915020466,2037737.9440784454,7,
INSI,11040,1980-03-17,2023-12-28,43.78,201720.00045776367,92471.62551879883,7,
INSM,5932,2000-06-01,2023-12-28,23.57,23364097.9888916,2489114.9603366856,7,
INSU,100,2019-06-04,2020-07-02,1.08,629073.9841461182,629073.9841461182,22,
INSUU,161,2019-03-20,2020-07-02,1.29,17418.88018321991,17418.88018321991,28,
INSW,1790,2016-11-16,2023-12-28,7.11,23297485.49194336,4713824.950218201,4,
INT,8532,1986-08-28,2020-07-02,33.85,14303945.815467834,,5,
INTC,11040,1980-03-17,2023-12-28,43.78,1223732400.3137589,877656884.4320297,7,
INTG,10141,1980-03-17,2020-07-01,40.29,25856.50043487549,3677.9998779296884,7,
INTL,6647,1995-03-06,2023-12-28,28.81,140972.1495628357,373000.0019073486,883,
INTT,5800,1997-06-17,2020-07-02,23.04,70434.99827384949,45523.49908351898,7,
INTU,6878,1993-03-12,2020-07-02,27.31,338495449.9801636,102973611.23161317,7,
INUV,5506,1998-08-04,2020-06-19,21.88,72183.99934396146,40839.99947309494,7,
INVA,3900,2004-10-05,2020-04-01,15.49,8342483.004522324,8058106.862068176,5,
INVE,5445,1997-10-07,2020-07-02,22.74,160491.99647903442,153079.9934387207,13,
INVH,2712,2005-10-25,2020-04-01,14.43,99660228.99951935,32382.999992370605,244,
INWK,3494,2006-08-16,2020-07-02,13.88,459708.51368904114,1511091.0026073456,5,
IO,7371,1991-04-02,2020-07-02,29.25,903188.5124444962,2745093.75,7,
IONS,7338,1991-05-17,2020-07-02,29.13,52039521.53587341,5495820.525407791,7,
IOO,4919,2000-12-08,2020-07-02,19.56,2946327.4961471558,2550587.036895752,7,
IOR,8449,1986-11-05,2020-07-02,33.66,2621.0000038146973,1600.0000476837158,13,
IOSP,5572,1998-05-13,2020-07-02,22.14,9118234.05532837,2039239.0319824219,7,
IOTS,1175,2015-10-27,2020-06-26,4.67,3664751.8562316895,821589.9796485901,4,
IOVA,2450,2010-05-27,2020-06-19,10.06,31767569.64225769,1210680.0030946732,31,
IP,14727,1962-01-02,2020-07-02,58.5,118506455.54008484,25966179.300498962,7,
IPAC,1525,2014-06-12,2020-07-02,6.06,3227424.479866028,2427991.9792175293,4,
IPAR,8168,1988-02-04,2020-07-02,32.41,6322471.454238892,621321.9928741455,7,
IPAY,1235,2015-07-16,2020-07-02,4.96,8828228.589820862,2055300.0,4,
IPB,3136,2004-01-20,2020-07-02,16.45,26274.499702453613,26305.999660491943,19,
IPFF,2168,2011-11-17,2020-07-02,8.62,183110.00108718872,370958.5075378418,5,
IPG,10162,1980-03-17,2020-07-02,40.29,74633170.47519684,22010475.095117092,7,
IPGP,3347,2006-12-13,2020-04-01,13.3,59474781.23931885,22181742.790222168,5,
IPHA,179,2019-10-17,2020-07-02,0.71,58113.998317718506,58113.998317718506,4,
IPHI,2425,2010-11-12,2020-07-02,9.64,67985531.30168915,10856549.940109253,5,
IPI,3063,2008-04-22,2020-06-19,12.16,1188586.4897042513,8989281.023311615,5,
IPKW,1597,2014-02-27,2020-07-02,6.34,548566.4986610413,532388.9871597289,4,
IPLDP,1838,2013-03-18,2020-07-02,7.29,196689.50176239014,141515.99760055542,4,
IPO,1683,2013-10-16,2020-07-02,6.71,607265.0218963623,139807.9963684082,4,
IPOC,2,2020-06-18,2020-06-19,0.0,7495260.269737245,7495260.269737245,1,
IPOS,749,2015-01-02,2020-07-02,5.5,10255.500030517578,6462.000274658203,47,
IPV,42,2020-02-27,2020-07-02,0.34,105244.99793052673,105244.99793052673,39,
IPWR,1663,2013-11-22,2020-07-02,6.61,109250.29991865158,109875.59852600098,4,
IQ,570,2018-03-29,2020-07-02,2.26,117529298.21424484,158900611.6704941,4,
IQDG,999,2016-04-07,2020-07-02,4.24,371997.2945213318,153276.0004043579,9,
IQDY,1573,2013-04-16,2020-07-02,7.21,35048.99978637695,85696.00219726562,19,
IQI,6997,1992-09-22,2020-07-02,27.78,1186640.4912471771,595375.0,7,
IQIN,261,2018-12-13,2020-07-02,1.55,21620.000076293945,23741.099739074707,9,
IQLT,1195,2015-01-23,2020-06-19,5.4,6931209.321212769,299596.0027694703,14,
IQM,71,2020-02-27,2020-07-02,0.34,8475.0,8475.0,7,
IQSI,62,2019-12-17,2020-07-01,0.54,2522.2000122070312,2522.2000122070312,25,
IQSU,72,2019-12-17,2020-07-02,0.54,2614.449977874756,2614.449977874756,20,
IQV,1801,2013-05-09,2020-07-02,7.15,180044772.81723022,82891396.9871521,4,
IR,10162,1980-03-17,2020-07-02,40.29,53760076.36470795,24979585.677242283,7,
IRBO,501,2018-07-09,2020-07-02,1.98,630324.6403694153,370350.00801086426,4,
IRBT,3622,2005-11-09,2020-04-01,14.39,56954873.332214355,8874231.64024353,5,
IRCP,4192,2003-11-05,2020-07-02,16.66,41167.00146198273,10500.0,5,
IRDM,3094,2008-03-20,2020-07-02,12.28,17039634.61837769,5088669.115519524,5,
IRET,5707,1997-10-17,2020-06-19,22.67,4599535.032272339,,5,
IRIX,6136,1996-02-16,2020-07-02,24.38,63643.500673770905,69861.24839782715,7,
IRL,7560,1990-03-30,2020-04-01,30.01,66334.5006942749,130789.00265693665,7,
IRM,6147,1996-02-01,2020-07-02,24.42,76856457.08141327,23042007.21473694,7,
IRMD,1494,2014-07-16,2020-06-19,5.93,1185455.5307388306,720266.9826507568,4,
IROQ,2242,2011-07-08,2020-06-30,8.98,19395.499801635742,15540.00015258789,11,
IRR,3445,2006-10-25,2020-07-02,13.69,388418.5108304024,808299.0268707275,5,
IRS,6429,1994-12-20,2020-07-02,25.53,283135.99759340286,467503.9962768555,7,
IRT,1735,2013-08-13,2020-07-02,6.89,7039700.752258301,3435048.8585472107,4,
IRTC,931,2016-10-20,2020-07-02,3.7,25904144.116210938,17851074.28741455,4,
IRWD,2622,2010-02-03,2020-07-02,10.41,17555508.2549572,12289032.377147675,5,
ISBC,3706,2005-10-12,2020-07-02,14.72,17653218.443965912,5433055.645656586,5,
ISCF,1136,2015-05-01,2020-07-02,5.17,399487.0446205139,158888.2477760315,14,
ISD,2059,2012-04-27,2020-07-02,8.18,1900429.0114879608,1893941.9900894167,5,
ISDS,167,2018-09-19,2020-07-02,1.79,4724.00016784668,4724.00016784668,24,
ISDX,318,2018-09-14,2020-07-02,1.8,214057.49607086182,174526.50051116943,20,
ISEE,1696,2013-09-25,2020-06-19,6.73,1365433.5256576538,4231202.1508693695,4,
ISEM,356,2018-09-13,2020-07-02,1.8,38331.0001373291,27527.4995803833,11,
ISHG,2836,2009-01-28,2020-07-02,11.43,110012.00256347656,430913.9961242676,6,
ISIG,7312,1991-06-25,2020-07-02,29.02,7030.000042915344,29107.000374794006,7,
ISMD,823,2017-02-28,2020-06-19,3.3,284270.9010124207,168300.0,5,
ISNS,6334,1995-05-05,2020-07-02,25.16,15727.500557899475,23099.999475479126,7,
ISR,3685,2005-11-10,2020-07-02,14.64,148406.5033465624,70884.00281667708,5,
ISRA,1755,2013-06-26,2020-06-19,6.98,66480.99956512451,102400.0015258789,4,
ISRG,5034,2000-06-16,2020-06-19,20.01,339073703.23791504,133446085.3729248,7,
ISSC,5009,2000-08-04,2020-07-02,19.91,79377.00009346008,138334.9986076355,7,
ISTB,1914,2012-10-24,2020-07-02,7.69,16262692.253684998,4180208.4674835205,6,
ISTR,1513,2014-07-01,2020-07-02,6.0,279184.9991321564,164320.0044631958,4,
ISZE,414,2015-07-07,2020-07-02,4.99,4896.500015258789,7533.149814605713,202,
IT,6735,1993-10-05,2020-07-02,26.74,68755552.73895264,12194039.797973633,7,
ITA,3565,2006-05-05,2020-07-02,14.16,34729094.162750244,3366099.1218566895,5,
ITB,3565,2006-05-05,2020-07-02,14.16,103364882.93361664,46368840.81001282,5,
ITCB,3865,2005-02-25,2020-07-02,15.35,44047.00051546097,197184.00573730472,5,
ITCI,1634,2014-01-07,2020-07-02,6.48,12577045.831012726,6705558.471298218,4,
ITGR,4906,2000-09-29,2020-04-01,19.5,14664171.762084961,4959971.483135223,7,
ITI,6663,1994-01-04,2020-06-19,26.46,706006.0034990311,94575.0,7,
ITIC,8464,1986-12-03,2020-07-02,33.58,869519.5083618164,27020.000171661377,7,
ITM,3150,2007-12-06,2020-07-02,12.57,6169875.0831604,4107993.0994033813,5,
ITMR,303,2019-03-08,2020-07-02,1.32,64323.99859428406,42643.99871826172,12,
ITOT,4137,2004-01-23,2020-07-02,16.44,104353028.46012115,4794509.8236083975,5,
ITP,3148,2007-10-01,2020-04-01,12.5,11117.000341415405,34651.9995033741,5,
ITRI,6712,1993-11-05,2020-07-02,26.66,17994976.371765137,9053331.964874268,7,
ITRM,530,2018-05-25,2020-07-02,2.11,119563.50102424622,83822.80037403107,4,
ITRN,3716,2005-09-28,2020-07-02,14.76,1199414.0285491943,404686.9905948639,5,
ITT,6179,1995-12-15,2020-07-02,24.55,35673181.84051514,28547045.57647705,7,
ITUB,4622,2002-02-25,2020-07-02,18.35,155946371.65470123,122695236.58337593,5,
ITW,11934,1973-03-13,2020-07-02,47.3,204020866.01486206,13160093.75,7,
IUS,789,2012-04-03,2020-07-02,8.25,293284.5097541809,3380.000114440918,249,
IUSB,1483,2014-06-12,2020-07-02,6.06,14799252.258110046,3755807.9101562505,6,
IUSG,4983,2000-07-28,2020-07-02,19.93,35013380.48763275,1629875.9284973145,7,
IUSS,333,2018-09-18,2020-07-02,1.79,59872.501373291016,48740.0016784668,21,
IVAC,6196,1995-11-21,2020-07-02,24.61,260187.00091838837,415543.50476264954,7,
IVAL,1371,2014-12-17,2020-07-02,5.54,261905.80387115479,132038.99688720706,6,
IVC,9111,1984-05-11,2020-07-02,36.14,2673340.4942035675,2423452.0095825195,7,
IVE,5057,2000-05-26,2020-07-02,20.1,101890086.42654419,31788668.815612793,7,
IVES,119,2019-10-10,2020-07-02,0.73,296280.0121307373,296280.0121307373,56,
IVH,1724,2013-05-29,2020-04-01,6.84,852765.0096416473,986410.0041389465,4,
IVLU,1140,2015-07-15,2020-07-02,4.97,1754944.0079689026,548786.4864349365,26,
IVOG,2465,2010-09-09,2020-07-02,9.81,1404729.0168762207,1072032.0190429688,5,
IVOL,288,2019-05-14,2020-07-02,1.14,489837.49866485596,498608.2544326782,4,
IVOO,2457,2010-09-09,2020-07-02,9.81,3047804.8805236816,1625021.960449219,5,
IVR,2762,2009-07-01,2020-06-19,10.97,25406403.87160778,17120215.749120712,5,
IVV,5062,2000-05-19,2020-07-02,20.12,1370953634.3307495,412350965.2145385,7,
IVW,5047,2000-05-26,2020-06-19,20.07,95751142.89398192,41520282.820129395,7,
IVZ,6193,1995-08-25,2020-04-01,24.6,83601839.4490242,32985118.502044678,7,
IWC,1385,2015-01-02,2020-07-02,5.5,2894706.0729980464,3451954.041290283,4,
IWD,5048,2000-05-26,2020-06-19,20.07,239625779.72564697,108397581.0092926,7,
IWF,5057,2000-05-26,2020-07-02,20.1,262596707.92694092,120354926.19400024,7,
IWL,2599,2009-09-28,2020-06-19,10.72,1310975.9994506836,211190.99311828613,6,
IWM,5048,2000-05-26,2020-06-19,20.07,3215133648.724365,3063085113.7763977,7,
IWN,5011,2000-07-28,2020-07-02,19.93,114403764.1494751,86515344.3901062,7,
IWO,5014,2000-07-28,2020-07-02,19.93,102182215.73638916,98685849.79095459,7,
IWP,4744,2001-08-03,2020-07-02,18.91,40350690.29464722,21404864.777946472,11,
IWR,4731,2001-08-27,2020-07-02,18.85,77718368.3052063,29921904.821777344,11,
IWS,4749,2001-08-03,2020-07-02,18.91,44065976.32141113,27422111.279296875,7,
IWV,5055,2000-05-26,2020-07-02,20.1,43549284.39254761,19801199.56588745,7,
IWX,1376,2015-01-02,2020-06-19,5.46,1569788.9911651611,643209.0007781981,4,
IWY,2697,2009-09-28,2020-07-02,10.76,8389974.909210205,1506750.0,5,
IX,5485,1998-09-16,2020-07-02,21.79,2573123.3711242676,914483.0368041992,7,
IXC,4642,2001-11-26,2020-06-19,18.56,9955042.844200134,4381983.9599609375,7,
IXG,4577,2001-11-27,2020-07-02,18.6,1545447.9988098145,1426464.0380859375,12,
IXJ,4669,2001-11-26,2020-07-02,18.6,7315669.987487793,2741776.07421875,6,
IXN,4607,2001-11-27,2020-07-02,18.6,12978842.25921631,2017028.0578613281,9,
IXP,4624,2001-11-28,2020-07-02,18.59,926499.5140075684,1379519.0462112427,6,
IXSE,216,2019-04-04,2020-07-01,1.24,4384.999847412109,4384.999847412109,21,
IXUS,1931,2012-10-24,2020-07-02,7.69,62635189.77241516,15406279.588699339,6,
IYC,4996,2000-06-28,2020-07-02,20.01,5928969.0284729,2751197.483062744,8,
IYE,5041,2000-06-16,2020-07-02,20.04,18975114.6191597,11289888.29498291,7,
IYF,5054,2000-05-31,2020-07-02,20.09,21699921.38557434,15984429.460906982,7,
IYG,5032,2000-06-21,2020-07-02,20.03,9430208.464431763,3956463.568496704,7,
IYH,5043,2000-06-16,2020-07-02,20.04,10260262.148284912,6006312.075805664,7,
IYJ,4969,2000-07-14,2020-06-19,19.93,4945840.493011475,3595152.113342285,13,
IYK,4996,2000-06-16,2020-07-02,20.04,1419444.50340271,1754010.4816436768,14,
IYLD,2073,2012-04-09,2020-07-02,8.23,1396124.055480957,964937.97454834,5,
IYM,4989,2000-06-20,2020-07-02,20.03,2838270.976257324,6806016.2109375,14,
IYR,5037,2000-06-19,2020-07-02,20.04,611696644.8795319,449236330.8792114,7,
IYW,5062,2000-05-19,2020-07-02,20.12,25178538.29193115,11309934.441375732,7,
IYY,5043,2000-06-16,2020-07-02,20.04,3639716.474914551,2095182.0373535156,7,
IYZ,5056,2000-05-26,2020-07-02,20.1,7300326.583766937,5980703.112792969,7,
IZEA,2104,2012-02-09,2020-06-19,8.36,109323.00181537864,31294.000506401062,5,
J,11040,1980-03-17,2023-12-28,43.78,70535301.88331604,8371987.5,7,
JACK,8014,1992-03-05,2023-12-28,31.81,24558083.30307007,11302542.494392395,7,
JAGG,376,2018-12-14,2020-07-02,1.55,2860680.0273895264,1968430.5029869082,14,
JAGX,2174,2015-05-12,2023-12-28,8.63,741295.1061561704,419218.0888347626,4,
JAKK,6962,1996-05-02,2023-12-28,27.66,1771850.5017280579,2311933.9480876923,7,
JAN,8095,1991-11-07,2023-12-28,32.14,30590.500283241272,18239.999389648434,7,
JAX,1615,2013-08-27,2020-07-02,6.85,597792.0249938965,291353.995513916,75,
JAZZ,3232,2007-06-01,2020-04-01,12.84,63774578.398132324,46774955.097961426,5,
JBGS,1632,2017-07-06,2023-12-28,6.48,21441738.705158234,18806796.955108643,4,
JBHT,10108,1983-11-22,2023-12-28,40.1,117856410.50338745,,7,
JBK,4968,2004-04-05,2023-12-28,19.73,0.0,6952.499866485597,5,
JBL,7721,1993-05-03,2023-12-28,30.65,109835104.43572998,39725531.81991577,7,
JBLU,5467,2002-04-12,2023-12-28,21.71,71146411.05389595,58309090.45562744,5,
JBN,3304,2007-02-16,2020-04-01,13.12,20277.99963951111,54540.0016784668,5,
JBR,3260,2007-04-23,2020-04-01,12.94,5865.000009536743,29219.500637054447,5,
JBSS,8077,1991-12-04,2023-12-28,32.07,5679993.086242676,453907.9895019532,7,
JBT,3887,2008-07-22,2023-12-28,15.43,14612919.089508057,7919847.201538086,5,
JCAP,1327,2015-03-27,2020-07-02,5.27,3763153.961706161,2075661.0677719116,4,
JCE,4219,2007-03-28,2023-12-28,16.75,545274.4832515717,685114.0019416809,5,
JCI,9769,1985-03-27,2023-12-28,38.75,222382726.60827637,,5,
JCO,822,2017-03-29,2020-07-02,3.26,424219.5116043091,449293.9980506897,4,
JCOM,5271,1999-07-23,2020-07-02,20.94,34607018.4753418,13518728.396606445,7,
JCP,11885,1973-02-21,2020-04-01,47.11,6524661.888450384,,7,
JCPB,1210,2019-03-12,2023-12-28,4.8,9516098.142623901,1056212.0044708252,4,
JCS,9729,1981-11-18,2020-06-19,38.58,164898.4941482544,87612.5,7,
JCTCF,6976,1996-04-12,2023-12-28,27.71,10608.000349998474,5667.99989938736,7,
JD,2418,2014-05-22,2023-12-28,9.6,360137389.1061783,403348938.3955002,4,
JDD,4156,2003-09-29,2020-04-01,16.51,410819.9902534485,628950.4999637604,5,
JDIV,525,2017-11-09,2020-07-02,2.64,65036.79885864258,37352.000427246094,18,
JDST,2577,2013-10-03,2023-12-28,10.23,39964648.38371277,46561200.0,4,
JE,2894,2009-01-05,2020-07-02,11.49,838850.979077816,734317.4771249294,5,
